jd	rv	rverr
1.222010565999988467e+04	5.974711115179416083e+03	2.527832269668579102e+00
1.223596666700020432e+04	5.954697398403772240e+03	2.658370971679687500e+00
1.223790321800019592e+04	5.966757671691470023e+03	2.273325681686401367e+00
1.223890817099995911e+04	5.982563672299107566e+03	2.315727472305297852e+00
1.224300268500018865e+04	5.957816752142909536e+03	2.764359474182128906e+00
1.230785856499988586e+04	6.076684486819387530e+03	2.762643814086914062e+00
1.233481468700012192e+04	6.147100092128210235e+03	2.559233903884887695e+00
1.253613091399986297e+04	5.980835205931041855e+03	2.137174129486083984e+00
1.253709064800012857e+04	5.977860876927516074e+03	2.590237379074096680e+00
1.253804892400000244e+04	5.988465621218638262e+03	2.491856336593627930e+00
1.257306518500018865e+04	6.086388713554872083e+03	2.420657157897949219e+00
1.257400208299979568e+04	6.088520166449874523e+03	2.360241413116455078e+00
1.257500512700015679e+04	6.108990697545566945e+03	2.412115097045898438e+00
1.260100292799994349e+04	6.219087922606293432e+03	2.534480094909667969e+00
1.260204458299977705e+04	6.186752990598415636e+03	2.120470762252807617e+00
1.265187018499989063e+04	6.139351972317905165e+03	2.243020772933959961e+00
1.271175175900012255e+04	5.972863898093884927e+03	2.950092077255249023e+00
1.271280894700018689e+04	6.002424030379785108e+03	2.795718669891357422e+00
1.292504451399995014e+04	6.105386772834812291e+03	2.304001808166503906e+00
1.307182591400016099e+04	5.991157305627653841e+03	2.402525424957275391e+00
1.330301804400002584e+04	6.073630135230654560e+03	2.310794591903686523e+00
1.333885441000014544e+04	5.924090865835773002e+03	2.736979007720947266e+00
1.334010457199998200e+04	5.960473838987334602e+03	3.274291515350341797e+00
1.336889458299987018e+04	6.015723570190173632e+03	2.876836299896240234e+00
1.374701027800003067e+04	5.976135168029526540e+03	2.724836587905883789e+00
1.511103549800021574e+04	6.029422509781070403e+03	4.097668647766113281e+00
1.544012813699990511e+04	6.064810428006603615e+03	2.715037584304809570e+00
1.552304341399995610e+04	6.109374554777776211e+03	3.196597576141357422e+00
1.599486752300010994e+04	5.922520807821536437e+03	4.606855392456054688e+00
1.616512660899991170e+04	6.113045323512968025e+03	2.910061120986938477e+00
1.658515415500011295e+04	6.241792001557492767e+03	2.859248876571655273e+00
1.658805866899993271e+04	6.269448517346638255e+03	2.770179271697998047e+00
1.663990262700011954e+04	6.049100208909225330e+03	3.244338512420654297e+00
1.690914974500006065e+04	6.193493690553077613e+03	2.709466457366943359e+00
1.729114800899988040e+04	6.113270733438926982e+03	3.011160850524902344e+00
1.729414707199996337e+04	6.090889796472576563e+03	2.789754867553710938e+00
1.765214472200023010e+04	6.276175744327134453e+03	2.863194227218627930e+00
1.776586233799997717e+04	5.954253428547126532e+03	2.765226840972900391e+00
1.802915508100017905e+04	6.068906286722063669e+03	3.388270139694213867e+00
