jd	rv	rverr
1.222010565999988467e+04	5.987587194594081666e+03	2.493196487426757812e+00
1.223596666700020432e+04	5.967114318964162521e+03	2.652006864547729492e+00
1.223790321800019592e+04	5.988911268431296776e+03	2.206621885299682617e+00
1.223890817099995911e+04	5.991624152541131480e+03	2.328605175018310547e+00
1.224300268500018865e+04	5.968434118998895428e+03	2.758538484573364258e+00
1.230785856499988586e+04	6.077657336458374630e+03	2.816613674163818359e+00
1.233481468700012192e+04	6.161199868061870802e+03	2.566943168640136719e+00
1.253613091399986297e+04	5.994743029469565954e+03	2.293586969375610352e+00
1.253709064800012857e+04	5.991482953150552930e+03	2.573410272598266602e+00
1.253804892400000244e+04	6.008677335915621370e+03	2.523155689239501953e+00
1.257306518500018865e+04	6.099470923666587623e+03	2.328932046890258789e+00
1.257400208299979568e+04	6.088520166449874523e+03	2.224214553833007812e+00
1.257500512700015679e+04	6.111547154444429907e+03	2.335117340087890625e+00
1.260100292799994349e+04	6.251227406447651447e+03	2.430873155593872070e+00
1.260204458299977705e+04	6.196031053242881171e+03	2.199553966522216797e+00
1.265187018499989063e+04	6.166727001397026470e+03	2.192888259887695312e+00
1.271175175900012255e+04	5.989219114670398994e+03	3.086716413497924805e+00
1.271280894700018689e+04	6.024753765254921746e+03	2.759539842605590820e+00
1.292504451399995014e+04	6.104974511440712376e+03	2.130772829055786133e+00
1.307182591400016099e+04	6.006105598398906295e+03	2.303999662399291992e+00
1.330301804400002584e+04	6.129698775466851657e+03	2.340142726898193359e+00
1.333885441000014544e+04	5.933697210701466247e+03	2.819806814193725586e+00
1.334010457199998200e+04	5.964289438159976271e+03	3.096285343170166016e+00
1.336889458299987018e+04	6.027563542926545779e+03	2.948859691619873047e+00
1.374701027800003067e+04	5.973993153801980952e+03	2.871161937713623047e+00
1.511103549800021574e+04	6.062455771962282597e+03	3.895298004150390625e+00
1.544012813699990511e+04	6.113123537096122163e+03	2.642015933990478516e+00
1.552304341399995610e+04	6.123535406473525654e+03	2.949471712112426758e+00
1.599486752300010994e+04	5.936480982013279572e+03	4.608989715576171875e+00
1.616512660899991170e+04	6.154352170180005487e+03	2.971363782882690430e+00
1.658515415500011295e+04	6.267232237744727172e+03	3.014696598052978516e+00
1.658805866899993271e+04	6.321679200318714720e+03	2.654219627380371094e+00
1.663990262700011954e+04	6.053803860569025346e+03	3.275342941284179688e+00
1.690914974500006065e+04	6.232320425023863208e+03	2.978391170501708984e+00
1.729114800899988040e+04	6.138584455547548714e+03	3.007471799850463867e+00
1.729414707199996337e+04	6.132052678843261674e+03	2.815197467803955078e+00
1.765214472200023010e+04	6.309030141776514938e+03	3.045331954956054688e+00
1.776586233799997717e+04	5.957012744227213261e+03	2.805686235427856445e+00
1.802915508100017905e+04	6.104602888385794358e+03	3.428123950958251953e+00
