jd	rv	rverr
1.222010565999988467e+04	5.974711115179416083e+03	2.660328626632690430e+00
1.223596666700020432e+04	5.948865208443588926e+03	2.715743780136108398e+00
1.223790321800019592e+04	5.963734966787375015e+03	2.355514287948608398e+00
1.223890817099995911e+04	5.972714660342971911e+03	2.476375579833984375e+00
1.224300268500018865e+04	5.952457899338915013e+03	2.616606235504150391e+00
1.230785856499988586e+04	6.072027459960110718e+03	2.840413570404052734e+00
1.233481468700012192e+04	6.133296969896124210e+03	2.591214418411254883e+00
1.253613091399986297e+04	5.969736867448606063e+03	2.359400987625122070e+00
1.253709064800012857e+04	5.977860876927516074e+03	2.554790973663330078e+00
1.253804892400000244e+04	5.992788912663643714e+03	2.471278190612792969e+00
1.257306518500018865e+04	6.086388713554872083e+03	2.395826101303100586e+00
1.257400208299979568e+04	6.076651837109675398e+03	2.170103311538696289e+00
1.257500512700015679e+04	6.103021632439988025e+03	2.256617546081542969e+00
1.260100292799994349e+04	6.227754682310565840e+03	2.568768262863159180e+00
1.260204458299977705e+04	6.181253990733199316e+03	2.213192462921142578e+00
1.265187018499989063e+04	6.137990855334210210e+03	2.127763986587524414e+00
1.271175175900012255e+04	5.956805335218945402e+03	3.008930206298828125e+00
1.271280894700018689e+04	6.003584469859473757e+03	2.850126504898071289e+00
1.292504451399995014e+04	6.087936555095133372e+03	2.216983318328857422e+00
1.307182591400016099e+04	5.989185431023070123e+03	2.269217491149902344e+00
1.330301804400002584e+04	6.077495358459993440e+03	2.275835514068603516e+00
1.333885441000014544e+04	5.924502581910568551e+03	2.916377544403076172e+00
1.334010457199998200e+04	5.952436377760299365e+03	3.207194566726684570e+00
1.336889458299987018e+04	6.016472838914371096e+03	2.874297857284545898e+00
1.374701027800003067e+04	5.968088436374317098e+03	2.735301971435546875e+00
1.511103549800021574e+04	6.042617055669485126e+03	4.073832035064697266e+00
1.544012813699990511e+04	6.057873966455081245e+03	2.525037527084350586e+00
1.552304341399995610e+04	6.104890939457287459e+03	3.310250759124755859e+00
1.599486752300010994e+04	5.930678784614836331e+03	4.832314014434814453e+00
1.616512660899991170e+04	6.129921865344455000e+03	2.900044679641723633e+00
1.658515415500011295e+04	6.256838451803530916e+03	2.777226924896240234e+00
1.658805866899993271e+04	6.295443888585716195e+03	2.735450744628906250e+00
1.663990262700011954e+04	6.053803860569025346e+03	3.352596282958984375e+00
1.690914974500006065e+04	6.197276025248153019e+03	2.740670919418334961e+00
1.729114800899988040e+04	6.113270733438926982e+03	2.996324539184570312e+00
1.729414707199996337e+04	6.085772520120415720e+03	2.547657489776611328e+00
1.765214472200023010e+04	6.276175744327134453e+03	2.883535146713256836e+00
1.776586233799997717e+04	5.957012744227213261e+03	2.890452146530151367e+00
1.802915508100017905e+04	6.068906286722063669e+03	3.340234518051147461e+00
