"V1","V2"
1.1,3.89090817520524
1.1,3.89090817519888
1.10110208304486,2.32192714749296
1.10220637664453,3.14665311941828
1.10331288745657,2.32446224756318
1.10442162216531,1.5293943131709
1.10553258748197,5.95014164536109
1.10664579014479,1.95876507777318
1.1077612369192,2.63449423194841
1.10887893459792,5.48415907459985
1.10999889000111,2.57832710323753
1.11008249696303,2.59864748870989
1.11112110997652,1.67625945049007
1.11224560139962,2.31228544906135
1.11337237117373,2.86458318995593
1.11450142623018,1.6067434569434
1.11563277352846,1.61757645863476
1.11676642005631,1.96522578448553
1.11790237282993,2.15076762195755
1.1190406388941,1.95099310601477
1.1201812253223,4.00325209553397
1.12025740914879,2.00444352355259
1.12132413921689,2.08715188045908
1.12246938770924,1.98405978478978
1.1236169779599,3.0259927245803
1.12476691715871,2.72564639536772
1.12591921252499,1.46553652953238
1.12707387130767,1.6383267414597
1.12823090078545,3.13565323883383
1.12939030826693,1.50533048523339
1.13052558362656,3.7566942576804
1.1305521010908,3.19508368203815
1.13171628662599,2.22416328071144
1.13288287227179,2.04372092705818
1.13405186545804,5.88947585329463
1.13522327364529,2.74789294539368
1.13639710432492,3.20480903902156
1.13757336501934,3.92315092392336
1.13875206328216,2.33684950067086
1.13993320669829,2.14861371138013
1.14088787522978,1.75355221322808
1.14111680288418,1.83912332963208
1.1423028594879,1.9894993368162
1.1434913841894,1.74595288500443
1.14468238470059,1.55011172196327
1.14587586876557,1.795241484178
1.14707184416073,2.66063247703129
1.14827031869501,2.39272775013844
1.14947130020999,1.58145105173852
1.15067479658009,2.53729243902804
1.1513451466272,1.5675125405024
1.15188081571275,2.78932207379247
1.1530893655486,1.90137372647762
1.15430045406161,2.1559306309549
1.15551408925932,2.00664140276031
1.15673027918294,2.23785928037261
1.15794903190761,2.95829391577472
1.15917035554252,1.7151008281263
1.16039425823109,2.36070024685605
1.1616207481512,1.52360746280654
1.16189826839471,1.71634492468555
1.16284983351533,5.36170793845397
1.16408152257075,2.81403169628085
1.16531582359971,2.51285175415452
1.16655274491963,5.97103236384119
1.16779229488327,2.79898414220255
1.16903448187895,1.88179224502081
1.1702793143307,2.82596523649305
