"V1","V2"
15110.97566,-7.0895895950429
15171.9037270001,-16.7036792782281
15188.7847449998,4.38991636818773
15231.7590390001,-19.0651730577478
15255.709942,-3.68664624306865
15255.7105669999,1.71153134289075
15260.7145489999,12.6896022623762
15261.7205670001,10.0238389340542
15426.1442010002,-14.2123315983393
15427.147477,-7.94089314493723
15434.1467940002,3.19967798986834
15435.1457179999,9.36234568401761
15436.1439350001,-3.01532211551718
15437.1485529998,10.0273889353276
15438.1501389998,0.576709819836475
15439.1476389999,0.167084284792848
15439.1481599999,0.464392134789813
15439.1486920002,0.466908121438133
15440.1501270002,-4.15431075485491
15441.1484949999,-8.04614807407986
15456.0133560002,1.61107510977373
15465.0704399999,3.27294252091824
15469.1245949999,3.37995577152061
15486.9994910001,-5.59003882154765
15500.9818750001,5.23312358362576
15521.888206,-14.2223395272717
15542.9469790002,-9.08784038937492
15613.7048379998,18.6697843323836
15791.138299,11.7868586764033
15792.1340049999,-7.60229560814776
15793.1378589999,-6.99981117404164
15795.139641,-0.216324426915139
15797.1372219999,-1.72374659227672
15798.1408099998,3.33102100323952
15807.1097110002,-2.44101235046338
15809.1346530002,12.2495813990029
15870.9851500001,-1.22136614636388
15902.8967940002,0.42609283926845
15902.898542,4.33884757121994
15902.8995019998,1.47932553706353
15960.6989239999,-1.46242955263631
16138.1307870001,-8.08405165119534
16149.13228,-1.55421420767846
16149.132801,-7.3844289874128
16149.1333329999,-7.00478187109215
16173.1296179998,-6.45443575885595
16202.9935070002,5.81014989777229
16202.994225,6.29104679043172
16202.9949770002,8.76567918986572
16327.7014930001,20.7005475386008
16343.7037729998,-1.04580395895168
16530.1163659999,-0.950572355677153
16532.1207409999,0.162287697894527
16587.961875,1.61134680767501
16613.905243,-3.40499093997963
16637.8106129998,6.12584699738328
16638.7869099998,9.77128502894016
16674.8042009999,4.03035490397916
16708.783727,-9.73755180338939
16884.1306250002,1.80480960289079
16889.146042,4.73886346531561
16890.1462039999,-5.2820876373775
16894.1388190002,-5.28136638941887
16896.1099769999,6.78417655846217
16911.0197689999,-1.81505722121959
16911.0203129998,-3.29680037353201
16911.0208680001,1.81297996844872
17234.1393519999,0.704123868873788
17241.1373840002,2.98631449314438
17241.1379169999,2.57353545802978
17241.1384609998,4.77305321092188
17243.1432059999,2.19604951078785
17245.1453820001,-7.6092673166902
17246.1423960002,-4.22152450777941
17247.1466669999,-14.954201884913
17254.1481710002,3.44102768660626
17255.1516320002,0.445364491558834
17256.1507870001,-8.01470919527474
17291.0432870002,-2.02174558702423
17326.9781129998,1.72453764354007
17353.8766899998,-16.9518243807547
17378.7861810001,-5.45486708888861
17384.7780670002,11.5991408080701
17401.7489470001,5.40654069323729
17672.9905090001,11.0066214622695
17678.9750689999,-3.50485415608779
17703.9552199999,-9.39490577628625
17703.9557409999,-9.0267123388137
17703.9562960002,-7.11331551839346
17712.9878699998,6.50024518651423
17789.7497220002,-4.99346348741632
17790.7369329999,-4.87249979996522
17803.7051499998,3.63286373336579
17804.7083450002,13.9071351473447
17806.793356,5.33444667407009
17828.7575929998,-1.60610347199025
17829.7219099998,-7.40259335808916
17830.7230210002,9.56946629968455
18000.1515279999,1.20027975393732
18001.1496299999,6.50711498885192
18003.1490620002,-7.00349694105249
18029.934225,5.11397793682905
18065.898947,2.17856451451981
18091.904873,-3.78555832012875
