"V1","V2"
1.1,-4.2021671346027
1.1,-4.20216713461395
1.10110208304486,-4.27331429874989
1.10220637664453,-4.1331682943355
1.10331288745657,-4.45153144934541
1.10442162216531,-3.7927926493926
1.10553258748197,-3.14867011394603
1.10664579014479,-4.42142621238168
1.1077612369192,-3.21770618914702
1.10887893459792,1.02282978484165
1.10999889000111,-3.77524704440269
1.11008249696303,-1.98647754286416
1.11112110997652,-2.63526324748333
1.11224560139962,-0.0229692160746522
1.11337237117373,-3.8200993640096
1.11450142623018,-1.51024084588131
1.11563277352846,-3.65398717241122
1.11676642005631,-4.3631348368054
1.11790237282993,-2.23887544998579
1.1190406388941,-3.37515555452925
1.1201812253223,-0.931336832657602
1.12025740914879,-3.07164049183926
1.12132413921689,-4.22531533769692
1.12246938770924,-1.19426932540365
1.1236169779599,-2.09243081014831
1.12476691715871,-3.80022557559136
1.12591921252499,-2.70608849679656
1.12707387130767,-3.62255380295293
1.12823090078545,-3.34473472284044
1.12939030826693,-4.42201001424989
1.13052558362656,-2.25182064070618
1.1305521010908,-2.65623125672725
1.13171628662599,-2.5178890185965
1.13288287227179,-3.00967582907542
1.13405186545804,1.01618379544086
1.13522327364529,-3.38394450341148
1.13639710432492,-2.11665694791561
1.13757336501934,-1.62161895426176
1.13875206328216,-4.16907939714714
1.13993320669829,-4.43479496674494
1.14088787522978,-3.76266305947201
1.14111680288418,-4.20372690279428
1.1423028594879,-3.7972707498023
1.1434913841894,-3.75545184230664
1.14468238470059,-4.08667272545197
1.14587586876557,-4.34978611117013
1.14707184416073,-4.18846796242995
1.14827031869501,-3.63625042934641
1.14947130020999,-4.12234721825417
1.15067479658009,-2.23696905538084
1.1513451466272,-4.37414340674514
1.15188081571275,-3.1748756345663
1.1530893655486,-4.3718126379593
1.15430045406161,-3.73288484889822
1.15551408925932,-3.97627919261059
1.15673027918294,-4.46325387063605
1.15794903190761,-3.7870110477706
1.15917035554252,-4.12460150190692
1.16039425823109,-4.31281207038016
1.1616207481512,-3.10468559628027
1.16189826839471,-1.95403901387977
1.16284983351533,0.666098515717995
1.16408152257075,-4.12974611496208
1.16531582359971,-0.238402336639306
1.16655274491963,2.00855944728453
1.16779229488327,-4.11771135626973
1.16903448187895,-4.0455753733044
1.1702793143307,-2.98284095513865
1.17152680069847,-4.2366446476834
1.17254811908784,0.56640443775989
1.17277694947834,-4.15145053294112
1.17402976920267,-3.89906200399347
1.17528526844033,-3.82531511369761
1.17654345579689,-4.39676736837167
1.17780433991478,-2.78428809665531
1.17906792947356,-1.47939402287785
1.18033423319005,-4.44138070346461
1.18160325981856,-3.21185063410978
1.18287501815109,-3.73080975825375
1.18329558531484,-3.14627535770834
1.18414951701754,-4.12138336600479
1.18542676528589,-4.34285475623296
1.18670677186244,-4.32897525936955
1.187989545692,-2.97923011385178
1.18927509575807,-3.88450921721271
1.19056343108312,-4.07191518000858
1.19185456072871,-2.24654258297478
1.19314849379579,-3.56599495772665
1.19414156181057,-4.15055997062224
1.19444523942486,-3.61117877642773
1.19574480679619,-3.13422893279222
1.19704720513007,-3.84901323643613
1.19835244368698,-4.26421538551626
1.19966053176785,-4.36899818180772
1.20097147871425,-4.4386779901168
1.20228529390865,-3.35031700986037
1.2036019867746,-3.82077192076555
1.20492156677698,-3.88040604047945
1.20508695151092,-4.41995382765692
1.20624404342224,-3.94273686854607
1.20756942625859,-4.11798263122848
1.20889772487626,-1.09399526403352
1.21022894890773,-3.22142642164989
1.21156310802795,-3.89925518425788
1.21290021195456,-2.43031998044931
1.21424027044818,-2.18223644521664
1.21558329331259,-4.38369747587499
1.216132665628,-4.22501868962633
1.21692929039501,-4.15989686333735
1.2182782715863,-2.68392259818934
1.21963024682124,-4.41929286599564
1.22098522607877,-3.28485034065927
1.22234321938219,-2.83493266437592
1.22370423679948,-3.8322769476416
1.22506828844348,-4.0551370315084
1.2264353844722,-2.68217298811059
1.22727962372603,-3.1130847403938
1.22780553508903,-2.97781809298059
1.22917875054299,-3.07440050251527
1.23055504112903,-3.56556005938075
1.23193441718824,-2.56108867348915
1.23331688910815,-4.43251124930812
1.23470246732294,-3.91505876677815
1.23609116231376,-3.76841524247588
1.23748298460896,-0.260938260490387
1.23852875379785,-3.74772283609159
1.23887794478435,-3.55009529073935
1.24027605346349,-4.10927644930934
1.24167732131796,-0.626942187060915
1.24308175906759,-4.41689641940847
1.2444893774808,-3.5958029596981
1.24590018737482,-3.53282728731618
1.24731419961599,-4.33055063466436
1.24873142512005,-4.45183411213209
1.2498809923422,-1.98756204273651
1.25015187485239,-3.74841406014751
1.25157555982836,-3.43181554535043
1.25300249111354,-4.43868433462388
1.25443267982402,-3.25525858389387
1.25586613712673,-3.5026857393877
1.25730287423968,-4.18115797115611
1.25874290243227,-1.93181110042819
1.2601862330256,-3.90799649675567
1.26133728444169,-4.41261242096935
1.26163287739275,-4.25564906657949
1.26308284695908,-4.28841260337195
1.26453615320254,-3.67415596559727
1.26599280765397,-3.22734671782494
1.26745282189738,-4.04430670157653
1.26891620757031,-2.52808267763812
1.27038297636408,-3.393939497618
1.27185314002416,-3.05630833059429
1.27289858384145,-3.52055859576331
1.27332671035042,-3.43893168180714
1.27480369919751,-4.44087198643124
1.27628411847512,-3.58334970882874
1.27776798014835,-4.17327600545819
1.279255296238,-3.26403251356588
1.28074607882088,-2.08003009549342
1.28224034003021,-4.42353294588626
1.28373809205586,-2.93198602074589
1.28456585302856,-2.2543698633877
1.28523934714473,-1.42664739320771
1.28674411760108,-4.00433988824777
1.28825241578687,-3.7345724032372
1.28976425412208,-3.90437290293574
1.29127964508505,-3.64981633297297
1.29279860121286,-3.76645529944848
1.29432113510162,-4.39973117073394
1.29584725940687,-3.85218062705872
1.29634006331217,-2.30220714708666
1.2973769868439,-4.31754316452041
1.29891033018811,-3.76659446790823
1.30044730227539,-3.2498925944361
1.30198791600241,-3.93394558328235
1.30353218432707,-2.43221029103752
1.30508012026879,-0.378363327282112
1.30663173690893,-3.67035023060752
1.30818704739112,-2.6697571566638
1.30822219490435,-2.73693082504111
1.30974606492164,-0.64635062844864
1.31130880276981,-4.25664853538431
1.31287527426836,-2.86768413474096
1.31444549281377,-3.30283200341786
1.31601947186674,-4.09416959294144
