"V1","V2"
15110.97566,-1.33795127769626
15171.9037270001,-6.15625528425644
15188.7847449998,14.804770952247
15231.7590390001,-9.35975915341044
15255.709942,9.26880515249066
15255.7105669999,14.8166931747892
15260.7145489999,6.9728237713349
15261.7205670001,11.9662590379703
15426.1442010002,-11.7399384954884
15427.147477,-14.7787252930845
15434.1467940002,6.12241344846865
15435.1457179999,6.6542109906529
15436.1439350001,-7.55416336779862
15437.1485529998,-6.67503732148154
15438.1501389998,-10.2376418475134
15439.1476389999,-7.22330191617948
15439.1481599999,-6.93023212624428
15439.1486920002,-3.34849002360929
15440.1501270002,-21.6245436474473
15441.1484949999,-18.341726002317
15456.0133560002,7.70275658834576
15465.0704399999,1.42291825646602
15469.1245949999,5.3423419827856
15486.9994910001,-5.49463296438415
15500.9818750001,1.89987219403763
15521.888206,-17.2605019022186
15542.9469790002,-6.32132664090469
15613.7048379998,15.5657180254166
15791.138299,12.6215308990581
15792.1340049999,-9.61837371452058
15793.1378589999,-10.8281325388441
15795.139641,-7.01163455736209
15797.1372219999,-9.15336233119133
15798.1408099998,-0.0440160902725718
15807.1097110002,-1.08145984165771
15809.1346530002,8.83658500057522
15870.9851500001,9.68023243582311
15902.8967940002,1.77012614121402
15902.898542,-0.0943295754221837
15902.8995019998,-4.77565283493226
15960.6989239999,-0.0421272215429213
16138.1307870001,-14.3283754052617
16149.13228,-1.70860091549119
16149.132801,-14.2523396272055
16149.1333329999,-11.0900472235005
16173.1296179998,-13.9647885580425
16202.9935070002,10.6772047384991
16202.994225,12.2341035672228
16202.9949770002,7.81392296072893
16327.7014930001,21.7669769427757
16343.7037729998,5.57184989794342
16530.1163659999,-12.4454906072359
16532.1207409999,-7.05729751910438
16587.961875,-2.47567834981606
16613.905243,-6.56270132593687
16637.8106129998,-2.12230750440262
16638.7869099998,7.47855687797659
16674.8042009999,7.64139399802512
16708.783727,-0.309890966662025
16884.1306250002,0.239808443731343
16889.146042,0.74107290090461
16890.1462039999,-0.549979166598753
16894.1388190002,-11.4207263950646
16896.1099769999,-2.15100678343075
16911.0197689999,-4.61203411266602
16911.0203129998,-2.2489664914657
16911.0208680001,1.54244198552383
17234.1393519999,0.606868476599524
17241.1373840002,-2.71217882281722
17241.1379169999,-4.61488252667838
17241.1384609998,-0.437914259521401
17243.1432059999,-3.53592598189849
17245.1453820001,-2.97537189575931
17246.1423960002,-4.85655238145236
17247.1466669999,-10.4915653894337
17254.1481710002,-0.366409213774848
17255.1516320002,-0.229276245379026
17256.1507870001,-4.2465051334819
17291.0432870002,6.81594872006333
17326.9781129998,4.97368873325158
17353.8766899998,-2.86554817050235
17378.7861810001,4.95907347597368
17384.7780670002,19.1738256675709
17401.7489470001,15.4719210398248
17672.9905090001,10.2506808540145
17678.9750689999,-3.96694818176976
17703.9552199999,-8.21823527856662
17703.9557409999,-2.31276897416691
17703.9562960002,-4.21315569494445
17712.9878699998,-0.282564047130051
17789.7497220002,-3.04166659905136
17790.7369329999,6.04164279244566
17803.7051499998,10.9759782148758
17804.7083450002,19.1048658833454
17806.793356,7.62866431296639
17828.7575929998,-3.79327829855779
17829.7219099998,-8.97189187616323
17830.7230210002,-3.54788278239602
18000.1515279999,1.77425361931407
18001.1496299999,1.40613782978671
18003.1490620002,-4.26652699113625
18029.934225,5.2379543483982
18065.898947,-4.08832242297344
18091.904873,-1.94231057042282
