"data...1.","bfp_output.res"
12220.1056599999,23.4761530104333
12235.9666670002,13.3751780460416
12237.9032180002,16.3489907407202
12238.908171,30.6818030269333
12243.0026850002,6.411747109717
12307.8585649999,3.74012965078509
12334.8146870001,27.6338936837237
12536.1309139999,-23.8824006953118
12537.0906480001,-24.5010562756997
12538.048924,-6.41354060434696
12573.0651850002,13.3219331304745
12574.0020829998,8.81725189500958
12575.0051270002,27.8775438158509
12601.0029279999,86.8621230823801
12602.0445829998,53.6042413602127
12651.8701849999,21.5704067355855
12711.7517590001,-27.528866032223
12712.8089470002,-7.17645243073002
12925.044514,-33.9676365735304
13071.8259140002,-18.478553142394
13303.018044,105.460916492773
13338.8544100001,-108.766845943313
13340.104572,-61.8432203869734
13368.8945829999,-76.8858434387548
13747.010278,-102.771099824875
15111.0354980002,36.3849214612655
15440.1281369999,52.1586609884907
15523.043414,-77.7825144419357
15994.8675230001,-154.095103491904
16165.1266089999,82.5986802488196
16585.1541550001,44.4981822781619
16588.0586689999,83.8276258736596
16639.9026270001,-114.010510809849
16909.1497450001,27.3550256181788
17291.1480089999,51.5203019594892
17294.147072,20.642001721335
17652.1447220002,55.4867137664933
17765.862338,-88.3266156171267
18029.1550810002,31.9288784686178
