"data...1.","bfp_output.res"
12220.1056599999,-23.2103763247205
12235.9666670002,13.9153136142326
12237.9032180002,6.83475694160967
12238.908171,16.7739764310693
12243.0026850002,-21.1495162698339
12307.8585649999,66.5072941865669
12334.8146870001,-25.2458605132942
12536.1309139999,40.5705699264762
12537.0906480001,46.4729013493698
12538.048924,59.4631599086917
12573.0651850002,-37.2059046961336
12574.0020829998,-45.61603665462
12575.0051270002,-34.0481542528597
12601.0029279999,33.4855977357564
12602.0445829998,-2.18294661069146
12651.8701849999,79.7349032094542
12711.7517590001,-36.3927952977387
12712.8089470002,6.98251884290369
12925.044514,28.9190423328223
13071.8259140002,-132.324561024417
13303.018044,-85.7516715208808
13338.8544100001,-69.7409154262628
13340.104572,-20.2950112853473
13368.8945829999,-12.0368003431012
13747.010278,1.8460343199726
15111.0354980002,52.7373019725685
15440.1281369999,100.648193474733
15523.043414,70.062055507581
15994.8675230001,-82.732752867259
16165.1266089999,28.5890011794992
16585.1541550001,3.85556484985047
16588.0586689999,38.2065073173029
16639.9026270001,30.5954122020734
16909.1497450001,28.9587404274365
17291.1480089999,0.240525891365579
17294.147072,-53.6020485302243
17652.1447220002,72.5172075862071
17765.862338,-81.2140089090563
18029.1550810002,-65.6081812736436
