"data...1.","bfp_output.res"
12220.1056599999,-5.1223690444649
12235.9666670002,-13.9561938341467
12237.9032180002,-17.3237344055233
12238.908171,-8.27976075117658
12243.0026850002,-54.2403202703827
12307.8585649999,126.318832055413
12334.8146870001,35.9358803590285
12536.1309139999,-19.5248210158907
12537.0906480001,-6.07748684117541
12538.048924,14.2568320964601
12573.0651850002,-8.17692517328851
12574.0020829998,-20.9381268891566
12575.0051270002,-0.791388067389562
12601.0029279999,110.936748196576
12602.0445829998,70.3897202658736
12651.8701849999,47.338897731388
12711.7517590001,2.71400786456798
12712.8089470002,47.6818185288294
12925.044514,-0.64635539012761
13071.8259140002,-178.374700813007
13303.018044,-32.4908837049898
13338.8544100001,-106.848937687608
13340.104572,-67.9817445425324
13368.8945829999,-74.5799550498468
13747.010278,-28.4332474440134
15111.0354980002,76.4655408199014
15440.1281369999,56.5371865978595
15523.043414,65.504609990443
15994.8675230001,-118.695077343059
16165.1266089999,92.07693711091
16585.1541550001,59.9705504517151
16588.0586689999,81.245005010579
16639.9026270001,-7.04739226002766
16909.1497450001,7.62906903882867
17291.1480089999,46.5414466711854
17294.147072,6.4144433621168
17652.1447220002,71.277131356389
17765.862338,-149.762497289998
18029.1550810002,-100.766987621331
