"data...1.","bfp_output.res"
12220.1056599999,11.5105524481387
12235.9666670002,12.0412973295897
12237.9032180002,12.9754248717118
12238.908171,18.8239191715866
12243.0026850002,16.8672050148389
12307.8585649999,7.51075636445512
12334.8146870001,25.4825464347496
12536.1309139999,-9.58811444409639
12537.0906480001,-5.749803407336
12538.048924,-4.81633677496029
12573.0651850002,10.4838811237232
12574.0020829998,5.99759128189271
12575.0051270002,25.0787531970664
12601.0029279999,90.8387109491177
12602.0445829998,48.1420236749091
12651.8701849999,11.2819718020864
12711.7517590001,-27.331021388447
12712.8089470002,-5.75615625094451
12925.044514,-23.0813036786894
13071.8259140002,-13.4014010265582
13303.018044,111.738910302419
13338.8544100001,-101.625607903611
13340.104572,-71.1164670117505
13368.8945829999,-79.7857937978079
13747.010278,-108.045777294756
15111.0354980002,38.81121723669
15440.1281369999,17.5113450618373
15523.043414,-67.6521490332316
15994.8675230001,-142.955026481701
16165.1266089999,69.6806652991863
16585.1541550001,30.9729588699274
16588.0586689999,76.9102446876423
16639.9026270001,-107.177560333708
16909.1497450001,42.5642052156954
17291.1480089999,54.6645993910088
17294.147072,21.3512181036649
17652.1447220002,54.5484958072038
17765.862338,-84.5546221192553
18029.1550810002,35.9429024825904
