"data...1.","bfp_output.res"
12220.1056599999,27.7775761172747
12235.9666670002,27.0749960765438
12237.9032180002,23.61676911175
12238.908171,52.3629815691868
12243.0026850002,23.6468276423918
12307.8585649999,17.375748619819
12334.8146870001,5.36100792986107
12536.1309139999,-80.7544346450147
12537.0906480001,-82.2129023552434
12538.048924,-64.0034778089079
12573.0651850002,-4.34069427798068
12574.0020829998,-4.39722871201036
12575.0051270002,19.6977881726883
12601.0029279999,115.154784979508
12602.0445829998,83.9126703453543
12651.8701849999,33.3923098434155
12711.7517590001,-50.8563559770297
12712.8089470002,-16.809139192892
12925.044514,-55.1205436435962
13071.8259140002,-17.10638382178
13303.018044,131.314174452277
13338.8544100001,-66.1959612795518
13340.104572,-37.3612360043757
13368.8945829999,-28.1889967454466
13747.010278,-54.1807078922455
15111.0354980002,-1.84144797632669
15440.1281369999,-5.27348371963163
15523.043414,-56.8288620336126
15994.8675230001,-54.6292326823671
16165.1266089999,19.7350074625608
16585.1541550001,17.8428258551072
16588.0586689999,69.7243642654464
16639.9026270001,-48.7419873476918
16909.1497450001,13.2958675795645
17291.1480089999,21.2823283859945
17294.147072,-18.440378735356
17652.1447220002,44.1505867019137
17765.862338,-11.0601184166907
18029.1550810002,10.8370004642387
