"data...1.","bfp_output.res"
12220.1056599999,29.0124298131668
12235.9666670002,11.8574414764898
12237.9032180002,12.738212059543
12238.908171,29.044304543595
12243.0026850002,10.2880746647379
12307.8585649999,3.11350187128392
12334.8146870001,17.7388520735549
12536.1309139999,-19.8618988025682
12537.0906480001,-17.3690281304707
12538.048924,-2.68603474055726
12573.0651850002,9.80372257151521
12574.0020829998,4.81018246744406
12575.0051270002,15.0563869155812
12601.0029279999,93.6320399005572
12602.0445829998,57.0039999542241
12651.8701849999,11.9324824490332
12711.7517590001,-38.0019287972646
12712.8089470002,7.17322157516992
12925.044514,-23.4748480760018
13071.8259140002,-21.9314934441527
13303.018044,119.303829778284
13338.8544100001,-109.580531985323
13340.104572,-76.8295457896302
13368.8945829999,-74.7952638878924
13747.010278,-102.543543543107
15111.0354980002,40.0983415258597
15440.1281369999,49.5490933856008
15523.043414,-81.1629513173584
15994.8675230001,-160.39696951021
16165.1266089999,85.7764496275522
16585.1541550001,40.5360933444108
16588.0586689999,90.1155297082287
16639.9026270001,-131.720402089823
16909.1497450001,55.6625707972898
17291.1480089999,62.7142529999737
17294.147072,36.8884136274046
17652.1447220002,65.6325977788292
17765.862338,-132.372952184731
18029.1550810002,32.4933440737395
