"data...1.","bfp_output.res"
12220.1056599999,26.113060645549
12235.9666670002,12.7823626817526
12237.9032180002,13.4713393947513
12238.908171,25.3812095230878
12243.0026850002,0.558008671889183
12307.8585649999,27.0385588269874
12334.8146870001,14.5937620602508
12536.1309139999,-7.93093838145614
12537.0906480001,-9.9747509768622
12538.048924,-6.33148413566505
12573.0651850002,11.3734434691696
12574.0020829998,7.62075804902997
12575.0051270002,21.3879499074646
12601.0029279999,91.4556323835668
12602.0445829998,59.4844440635288
12651.8701849999,11.3666340887939
12711.7517590001,-43.1816924787645
12712.8089470002,-5.75610796227193
12925.044514,-26.3700218108634
13071.8259140002,-27.7807263098339
13303.018044,109.887098680276
13338.8544100001,-95.8008028187196
13340.104572,-70.9724796736518
13368.8945829999,-78.591607471747
13747.010278,-100.759447479855
15111.0354980002,42.1098805447418
15440.1281369999,39.5213667962844
15523.043414,-80.1283079467912
15994.8675230001,-161.606737192127
16165.1266089999,62.942106501253
16585.1541550001,31.8817915355812
16588.0586689999,70.6355459179731
16639.9026270001,-107.895352567276
16909.1497450001,53.0283845527347
17291.1480089999,52.2089306492926
17294.147072,24.8345698939374
17652.1447220002,63.3934941681309
17765.862338,-84.9425672443613
18029.1550810002,33.2405138149816
