"data...1.","bfp_output.res"
12220.1056599999,21.1146642199254
12235.9666670002,23.9760684628215
12237.9032180002,37.2026980068558
12238.908171,42.0343602364339
12243.0026850002,35.4534136518463
12307.8585649999,34.6352826753372
12334.8146870001,16.4176736804913
12536.1309139999,-88.3262532460135
12537.0906480001,-85.0793738408474
12538.048924,-64.6658614050717
12573.0651850002,1.42663433283923
12574.0020829998,-12.059747901738
12575.0051270002,17.3415055995154
12601.0029279999,116.515745788084
12602.0445829998,74.3525822617715
12651.8701849999,48.3690869440298
12711.7517590001,-47.6199211923546
12712.8089470002,-25.476242084511
12925.044514,-56.8524029986246
13071.8259140002,-14.5099425313788
13303.018044,117.177285009432
13338.8544100001,-68.5918437482491
13340.104572,-45.8835146840573
13368.8945829999,-30.5860887254125
13747.010278,-47.8787447442749
15111.0354980002,11.377167761959
15440.1281369999,-27.9611212364039
15523.043414,-61.9362230815172
15994.8675230001,-59.2325530885002
16165.1266089999,26.706826614229
16585.1541550001,24.9523572574762
16588.0586689999,76.8604281928174
16639.9026270001,-65.0146633331749
16909.1497450001,20.6861756838892
17291.1480089999,21.4442179701518
17294.147072,-5.68052245518584
17652.1447220002,36.2049596837705
17765.862338,-11.7544008049162
18029.1550810002,14.1419512166567
