"data...1.","bfp_output.res"
12220.1056599999,19.2493307020771
12235.9666670002,18.6821781981557
12237.9032180002,21.2200048931433
12238.908171,44.0327310860088
12243.0026850002,26.5131214087255
12307.8585649999,23.1425537031182
12334.8146870001,15.2394588756932
12536.1309139999,-82.8630570737992
12537.0906480001,-79.729896337444
12538.048924,-72.3006466216033
12573.0651850002,3.61743537804762
12574.0020829998,2.3933084890093
12575.0051270002,11.5809279025756
12601.0029279999,109.690957780148
12602.0445829998,78.3354361883614
12651.8701849999,51.5496221826758
12711.7517590001,-37.7445162192044
12712.8089470002,-21.902699359934
12925.044514,-59.7565878954525
13071.8259140002,-6.84835029666089
13303.018044,129.110877655119
13338.8544100001,-79.8170517636121
13340.104572,-41.7240219752832
13368.8945829999,-34.2072013041129
13747.010278,-44.0188679096591
15111.0354980002,8.3763186000532
15440.1281369999,-4.24440911865381
15523.043414,-46.9294070645656
15994.8675230001,-63.0326912352532
16165.1266089999,25.4087181040759
16585.1541550001,26.8469261442248
16588.0586689999,56.0703214433051
16639.9026270001,-56.8889747389649
16909.1497450001,12.6179764372826
17291.1480089999,20.6331084374661
17294.147072,-15.2152430110126
17652.1447220002,35.6290747876764
17765.862338,-0.525507833186481
18029.1550810002,6.93435642204801
