"data...1.","bfp_output.res"
12220.1056599999,10.2873921203773
12235.9666670002,-12.3541786048509
12237.9032180002,-19.1029477405309
12238.908171,-19.0607320225081
12243.0026850002,-63.6802185752731
12307.8585649999,122.624330511184
12334.8146870001,41.6677943585082
12536.1309139999,-33.8140367437663
12537.0906480001,-21.2286833747967
12538.048924,10.1283977368084
12573.0651850002,-10.7578669799541
12574.0020829998,-19.3503518093557
12575.0051270002,-3.61761576360368
12601.0029279999,98.799742598585
12602.0445829998,84.2994920463088
12651.8701849999,72.1561907381592
12711.7517590001,20.6375106376536
12712.8089470002,41.2259652076918
12925.044514,3.93933676694724
13071.8259140002,-171.809840538158
13303.018044,-60.7240100678173
13338.8544100001,-105.498127426701
13340.104572,-60.8535768381171
13368.8945829999,-61.5012782424074
13747.010278,-23.0406618998568
15111.0354980002,53.5837591486679
15440.1281369999,57.2770522708133
15523.043414,69.0280288308677
15994.8675230001,-105.784750900541
16165.1266089999,81.0030312731733
16585.1541550001,58.8904622881255
16588.0586689999,103.725775865919
16639.9026270001,-7.61597593900206
16909.1497450001,6.68691345767093
17291.1480089999,45.0673620031357
17294.147072,-8.96769968859189
17652.1447220002,74.4967731323022
17765.862338,-128.309708292641
18029.1550810002,-118.843047881804
