"data...1.","bfp_output.res"
12220.1056599999,-7.54407721447464
12235.9666670002,7.68766666000663
12237.9032180002,6.10040306457529
12238.908171,7.56782809245684
12243.0026850002,-19.3976535807826
12307.8585649999,72.5170786736331
12334.8146870001,-22.0519440981149
12536.1309139999,32.0977321362663
12537.0906480001,37.3891423078765
12538.048924,53.0486984824584
12573.0651850002,-32.3394790008633
12574.0020829998,-33.0314948343463
12575.0051270002,-30.3854963037237
12601.0029279999,36.4221562285903
12602.0445829998,5.61962498902241
12651.8701849999,88.0143634579983
12711.7517590001,-40.1932339874441
12712.8089470002,3.84604769789968
12925.044514,19.3495662233469
13071.8259140002,-122.09180152569
13303.018044,-107.645039466625
13338.8544100001,-56.9833682626002
13340.104572,-22.9555365922769
13368.8945829999,-7.31386104094459
13747.010278,-0.18561175328357
15111.0354980002,47.7873990062859
15440.1281369999,85.2462661324531
15523.043414,63.9553684754414
15994.8675230001,-75.2474563734057
16165.1266089999,19.6443491149079
16585.1541550001,2.73638917330997
16588.0586689999,24.0659367060056
16639.9026270001,39.4887920840334
16909.1497450001,27.5314448394173
17291.1480089999,-5.93429266385336
17294.147072,-32.4014698115296
17652.1447220002,72.8342408181022
17765.862338,-72.2526359303739
18029.1550810002,-65.4482671334989
