"data...1.","bfp_output.res"
12220.1056599999,25.8893914917144
12235.9666670002,4.8969636317388
12237.9032180002,1.44198345573841
12238.908171,31.4755854659661
12243.0026850002,-3.13172329934241
12307.8585649999,0.357699683850115
12334.8146870001,23.665704836435
12536.1309139999,-10.1313279925344
12537.0906480001,-12.148768742416
12538.048924,1.79975423606629
12573.0651850002,8.79443406499558
12574.0020829998,13.0145246947241
12575.0051270002,29.9456179996232
12601.0029279999,92.2727624340287
12602.0445829998,57.2945154339695
12651.8701849999,24.2485284206841
12711.7517590001,-37.531203394271
12712.8089470002,-7.26376005206839
12925.044514,-29.9369815231248
13071.8259140002,-22.9687826338295
13303.018044,143.145381948845
13338.8544100001,-113.429763128817
13340.104572,-74.8394466961072
13368.8945829999,-85.3945520338029
13747.010278,-125.015484893687
15111.0354980002,57.2345184167998
15440.1281369999,61.7212364390025
15523.043414,-79.2306455019234
15994.8675230001,-173.297870230531
16165.1266089999,77.2115217007049
16585.1541550001,37.1911462151784
16588.0586689999,83.4466938931419
16639.9026270001,-115.148518569925
16909.1497450001,49.3185976275972
17291.1480089999,55.7184647389367
17294.147072,17.5850234840573
17652.1447220002,66.5216477937274
17765.862338,-97.5058882876938
18029.1550810002,21.9958237743413
