"data...1.","bfp_output.res"
12220.1056599999,-3.37946967829794
12235.9666670002,-14.6011625463725
12237.9032180002,-26.4869724912669
12238.908171,-7.47911592878972
12243.0026850002,-61.6433487372433
12307.8585649999,117.715534086277
12334.8146870001,42.1080243065935
12536.1309139999,-14.0818569760795
12537.0906480001,-18.4321033987653
12538.048924,1.55308765670361
12573.0651850002,-12.056985399955
12574.0020829998,-19.6889938143559
12575.0051270002,-9.16701979269328
12601.0029279999,104.081809127933
12602.0445829998,76.0870934721688
12651.8701849999,61.6249889764604
12711.7517590001,6.35331631548161
12712.8089470002,47.7376447382694
12925.044514,0.867235870641707
13071.8259140002,-168.992737335534
13303.018044,-37.6270058015052
13338.8544100001,-103.772235798069
13340.104572,-59.4843425408944
13368.8945829999,-60.083917522079
13747.010278,-29.403281090249
15111.0354980002,63.5308520773151
15440.1281369999,82.0714945661657
15523.043414,60.0655584376173
15994.8675230001,-112.50454430146
16165.1266089999,79.3519813530156
16585.1541550001,61.3642476310342
16588.0586689999,92.3159228106133
16639.9026270001,-4.40070045683842
16909.1497450001,9.96399054137783
17291.1480089999,45.2311414668438
17294.147072,3.25064685719008
17652.1447220002,71.2651745060239
17765.862338,-133.749053532917
18029.1550810002,-130.379509058629
