"data...1.","bfp_output.res"
12220.1056599999,10.3012357673224
12235.9666670002,-20.7502230194132
12237.9032180002,-18.7435736884436
12238.908171,-30.5263179586818
12243.0026850002,-45.5656633882672
12307.8585649999,121.756737396091
12334.8146870001,41.0789957247598
12536.1309139999,-15.8635626029145
12537.0906480001,-15.997846532583
12538.048924,4.23685286698401
12573.0651850002,-9.64912804341475
12574.0020829998,-21.4680549986779
12575.0051270002,-1.34826954789514
12601.0029279999,97.1664630996183
12602.0445829998,75.5516034307111
12651.8701849999,53.8788898396224
12711.7517590001,11.7783478069605
12712.8089470002,50.5287072180763
12925.044514,5.25966369104299
13071.8259140002,-181.923361188972
13303.018044,-38.2587516422718
13338.8544100001,-103.120213793328
13340.104572,-58.6812662713974
13368.8945829999,-63.5302564750818
13747.010278,-34.1482979112097
15111.0354980002,78.983098334531
15440.1281369999,70.484929833412
15523.043414,60.5087792872537
15994.8675230001,-113.125196366453
16165.1266089999,78.4030707256125
16585.1541550001,61.1109983162996
16588.0586689999,91.3094150537281
16639.9026270001,-17.4296892116663
16909.1497450001,10.466541954017
17291.1480089999,31.782837788156
17294.147072,4.65337692637513
17652.1447220002,65.81194717161
17765.862338,-132.954526487255
18029.1550810002,-102.726843306436
