"data...1.","bfp_output.res"
12220.1056599999,15.1416909043618
12235.9666670002,-14.6786947476841
12237.9032180002,-12.5811914080513
12238.908171,3.29075373788723
12243.0026850002,-21.317954294447
12307.8585649999,11.9503010386774
12334.8146870001,64.1402745417377
12536.1309139999,3.05780506546773
12537.0906480001,11.9829538211765
12538.048924,5.74788253673329
12573.0651850002,-15.0453033489589
12574.0020829998,-23.7952065698243
12575.0051270002,-0.852594812867132
12601.0029279999,85.0627211238977
12602.0445829998,36.4294130992081
12651.8701849999,17.2860290108406
12711.7517590001,28.7084646416013
12712.8089470002,73.9087398784136
12925.044514,-34.8582189007635
13071.8259140002,48.1612792951924
13303.018044,112.793973008302
13338.8544100001,-131.43058336548
13340.104572,-107.225952560128
13368.8945829999,-88.2441922824016
13747.010278,-90.0480097282241
15111.0354980002,6.10562570514393
15440.1281369999,0.0790802898152663
15523.043414,-72.0545526205741
15994.8675230001,-55.3995778967145
16165.1266089999,23.9934356414469
16585.1541550001,29.3388352127944
16588.0586689999,66.4126088539862
16639.9026270001,-64.5937671443501
16909.1497450001,-3.47821288214575
17291.1480089999,30.3796368362803
17294.147072,20.2628327261592
17652.1447220002,35.5058159731176
17765.862338,-8.02152727042765
18029.1550810002,12.6266366289255
