"data...1.","bfp_output.res"
12220.1056599999,-8.89605841065289
12235.9666670002,10.4142889889221
12237.9032180002,7.05115708801299
12238.908171,18.8765151063112
12243.0026850002,-64.4193533540708
12307.8585649999,81.6586889675387
12334.8146870001,-2.44429749328314
12536.1309139999,12.6342022751516
12537.0906480001,19.8955923619742
12538.048924,48.727531310028
12573.0651850002,-49.3175547459996
12574.0020829998,-33.2092904625209
12575.0051270002,-19.1003519256244
12601.0029279999,57.1210677089057
12602.0445829998,23.8341216976282
12651.8701849999,-20.409637864552
12711.7517590001,37.9393036761104
12712.8089470002,69.9199660634373
12925.044514,-43.7563885666998
13071.8259140002,-117.710767478368
13303.018044,-23.2503775612483
13338.8544100001,-36.8515828824162
13340.104572,-7.77497418679545
13368.8945829999,-89.0095485357041
13747.010278,-31.4215703794996
15111.0354980002,97.5103385131889
15440.1281369999,28.9504674558843
15523.043414,28.4056153746068
15994.8675230001,-30.4196489180597
16165.1266089999,138.289681973514
16585.1541550001,28.4821794222353
16588.0586689999,54.8435710482
16639.9026270001,-44.5775414962407
16909.1497450001,-7.15291798871428
17291.1480089999,23.2570939380954
17294.147072,-53.0273957449516
17652.1447220002,13.7949091723149
17765.862338,-67.1723922562328
18029.1550810002,-51.4237357248644
