"data...1.","bfp_output.res"
12220.1056599999,30.3746283128099
12235.9666670002,21.0989397108435
12237.9032180002,41.5165058323016
12238.908171,43.8862714840901
12243.0026850002,33.3076852717531
12307.8585649999,21.8907067476875
12334.8146870001,-1.23990625667116
12536.1309139999,-86.7772577400169
12537.0906480001,-82.1605196265015
12538.048924,-60.8387711540152
12573.0651850002,-0.4991907010999
12574.0020829998,-8.49342884022538
12575.0051270002,14.2587615298979
12601.0029279999,110.32833164823
12602.0445829998,81.3888082973743
12651.8701849999,69.6064383635603
12711.7517590001,-43.9258427434784
12712.8089470002,-10.2795243746684
12925.044514,-53.877542889482
13071.8259140002,-15.6703562450641
13303.018044,107.084395356919
13338.8544100001,-78.2528787502425
13340.104572,-55.7097522466635
13368.8945829999,-25.6728387650117
13747.010278,-49.1571242592649
15111.0354980002,7.54697234137792
15440.1281369999,-29.5327611044247
15523.043414,-58.5900486269474
15994.8675230001,-59.1523355515475
16165.1266089999,11.485747327017
16585.1541550001,26.1369397760745
16588.0586689999,75.0937207130381
16639.9026270001,-69.8367555442124
16909.1497450001,7.4723286534626
17291.1480089999,31.9576335080492
17294.147072,12.3468969054682
17652.1447220002,43.5800270276882
17765.862338,-13.8850152680281
18029.1550810002,11.9014532482258
