"data...1.","bfp_output.res"
12220.1056599999,29.9027570619819
12235.9666670002,7.7091178114124
12237.9032180002,10.8781733900387
12238.908171,15.6608453954777
12243.0026850002,4.42902512276305
12307.8585649999,-1.80828345669306
12334.8146870001,20.311324110543
12536.1309139999,-4.88098737842665
12537.0906480001,-7.22830445054933
12538.048924,-7.90856383502978
12573.0651850002,3.30711559860174
12574.0020829998,-2.16453310892393
12575.0051270002,26.2517512420609
12601.0029279999,100.773971397023
12602.0445829998,48.6938560703775
12651.8701849999,19.1620061619051
12711.7517590001,-24.8907083627
12712.8089470002,-3.17246549302763
12925.044514,-5.46652550186536
13071.8259140002,-27.3534506783353
13303.018044,106.249563148899
13338.8544100001,-99.9122466952031
13340.104572,-64.6657974608161
13368.8945829999,-79.0179293904403
13747.010278,-107.770144023403
15111.0354980002,37.2802009919787
15440.1281369999,33.9927583071121
15523.043414,-74.4742795364727
15994.8675230001,-138.957609005846
16165.1266089999,69.6919269983664
16585.1541550001,40.2576186453416
16588.0586689999,56.2208650504372
16639.9026270001,-122.157228227168
16909.1497450001,44.1996631661232
17291.1480089999,65.3971319768889
17294.147072,35.6829039354689
17652.1447220002,64.4568202508199
17765.862338,-95.5301764134374
18029.1550810002,25.0823559125092
