"data...1.","bfp_output.res"
12220.1056599999,7.50206710498696
12235.9666670002,-15.9994666413768
12237.9032180002,-19.3678459015573
12238.908171,-3.38441916101328
12243.0026850002,-68.3859353385606
12307.8585649999,115.710637853537
12334.8146870001,28.5374629979706
12536.1309139999,-11.5037618805263
12537.0906480001,-15.3924917645145
12538.048924,1.03068309225728
12573.0651850002,-7.02573419418513
12574.0020829998,-16.9910898171829
12575.0051270002,-5.66204687957907
12601.0029279999,100.584606475564
12602.0445829998,69.7674781959968
12651.8701849999,49.6157084168217
12711.7517590001,14.6546292501416
12712.8089470002,45.9634582102144
12925.044514,2.99498391746783
13071.8259140002,-181.627214983171
13303.018044,-38.4533528416296
13338.8544100001,-92.2411922106076
13340.104572,-60.5965135921206
13368.8945829999,-58.0567117553446
13747.010278,-24.0910156167556
15111.0354980002,37.3612079918694
15440.1281369999,74.2487330740896
15523.043414,73.1504351723825
15994.8675230001,-106.963860042216
16165.1266089999,84.8221937513172
16585.1541550001,69.5381751680725
16588.0586689999,102.41955914673
16639.9026270001,-3.60152347027361
16909.1497450001,19.3150438462135
17291.1480089999,36.0797460225094
17294.147072,-8.66202048494597
17652.1447220002,72.0005841664833
17765.862338,-144.987469057243
18029.1550810002,-122.689809724125
