"bfp_output.P","bfp_output.logBF"
1000,-0.0958134713043632
993.109181374979,0.00997819076413453
986.265846131283,0.0647781776740048
979.46966706954,0.0710219222843778
972.720319245055,0.0330578904572478
966.017479952265,-0.0452082082047225
959.360828709315,-0.162249818475071
952.75004724273,-0.319613770805328
946.184819472201,-0.521090276924393
939.66483149547,-0.770528346347542
933.189771573324,-1.06881125083008
926.759330114689,-1.41088281753728
920.373199661823,-1.78404325870163
914.031074875623,-2.16859535358081
907.732652521023,-2.54099258693047
901.477631452492,-2.87828735075028
895.26571259964,-3.16192753315975
889.096598952916,-3.3794585472503
882.969995549409,-3.52401979106578
876.885609458743,-3.59266456224408
870.843149769073,-3.58495758544175
864.842327573172,-3.50309083864782
858.882855954625,-3.35407733314106
852.964449974103,-3.15312034879481
847.086826655741,-2.92526010485197
841.249704973612,-2.70177706730972
835.452805838287,-2.51137490207035
829.695852083491,-2.37163890322212
823.978568452852,-2.28671957577971
818.300681586739,-2.25147738582914
812.661920009195,-2.25776204012142
807.06201411495,-2.29902864932931
801.500696156541,-2.3719450232132
795.977700231499,-2.47477609932111
790.492762269642,-2.60264770856487
785.045620020451,-2.74218564861585
779.636013040523,-2.87234912562648
774.263682681127,-2.97489782465463
768.928372075831,-3.044417456423
763.629826128224,-3.08716722593696
758.367791499719,-3.11316041792038
753.142016597437,-3.13024369317047
747.952251562182,-3.1419310194514
742.798248256492,-3.14675295867751
737.679760252773,-3.1376096683429
732.596542821523,-3.10254784830242
727.548352919623,-3.03290766225036
722.534949178721,-2.94175650533922
717.556091893692,-2.86848607749577
712.611543011175,-2.84653108923173
707.701066118189,-2.87956693750796
702.824426430835,-2.95482500486396
697.981390783066,-3.05942638618243
693.17172761554,-3.1829168882674
688.39520696455,-3.31230885016698
683.651600451024,-3.42584855584361
678.940681269611,-3.49084361362629
674.262224177835,-3.47246121777378
669.616005485322,-3.35337867594539
665.001803043112,-3.14714161747711
660.419396233031,-2.88920100367549
655.868565957143,-2.6167504590481
651.349094627281,-2.35812133569187
646.860766154633,-2.13473277109424
642.40336593942,-1.96608958479375
637.976680860628,-1.8701151086805
633.580499265825,-1.85803146080088
629.214610961035,-1.92931531281119
624.878807200689,-2.07254542220773
620.57288067765,-2.2709576775258
616.296625513294,-2.50631156365848
612.04983724767,-2.75784486916082
607.832312829723,-2.99950843765633
603.643850607587,-3.20051390129755
599.484250318941,-3.32958694039486
595.353313081437,-3.35818227135071
591.250841383188,-3.26005082351331
587.176639073326,-3.01256214816372
583.130511352622,-2.61094402677009
579.112264764176,-2.09923218922905
575.121707184161,-1.58915669692048
571.158647812643,-1.21504687936631
567.222897164454,-1.04720317756029
563.314267060136,-1.06700753338459
559.432570616938,-1.21795768372673
555.577622239888,-1.45491175691508
551.749237612913,-1.75423940441886
547.947233690029,-2.09802050032975
544.171428686589,-2.45579294802281
540.421642070592,-2.78059417298358
536.697694554048,-3.01641830418928
532.999408084409,-3.10429582029304
529.326605836056,-2.99154685740454
525.679112201842,-2.66161507632848
522.056752784698,-2.1733224521299
518.459354389291,-1.65243908401886
514.886745013749,-1.21815454021008
511.338753841433,-0.924902391855123
507.815211232767,-0.773203053059897
504.315948717136,-0.750559108145221
500.840798984821,-0.854496489160748
500,-0.899215471927799
497.389595879006,-1.08662333250553
493.962174387832,-1.43736909943474
490.558370636505,-1.8849854873864
487.178021879463,-2.39885570442665
483.820966492595,-2.92423827073601
480.487043965513,-3.35980234425564
477.176094893875,-3.57769533296799
473.887960971765,-3.50812538470957
470.622484984128,-3.19753654570949
467.379510799247,-2.7594828392324
464.158883361278,-2.29696845117221
460.960448682844,-1.8788149577159
457.784053837662,-1.54875160110832
454.62954695324,-1.32819008755616
451.49677720361,-1.21689963861969
448.385594802119,-1.21069677956897
445.295850994266,-1.32276499374192
442.22739805059,-1.57842324677606
439.180089259609,-1.97403407830465
436.153778920801,-2.4382697463396
433.14832233764,-2.86227229691307
430.16357581068,-3.17630493658175
427.199396630678,-3.37655380741215
424.255643071778,-3.4941875429502
421.332174384729,-3.56197034712117
418.428850790158,-3.60162616339748
415.545533471888,-3.62493644275302
412.682084570296,-3.63782252247627
409.838367175726,-3.64222418498151
407.014245321944,-3.6352516413515
404.209583979631,-3.60775634684516
401.424249049932,-3.54278583147207
398.658107358044,-3.41288465080275
395.911026646846,-3.19067281800558
393.182875570577,-2.89914186419092
390.473523688556,-2.65336971271467
387.782841458946,-2.55448317076705
385.110700232557,-2.56930844594653
382.4569722467,-2.5719636353434
379.821530619074,-2.38420402680786
377.2042493417,-1.86834292128891
374.605003274899,-1.29421154626395
372.023668141307,-1.16673096797258
369.46012051993,-1.50989371974994
366.914237840249,-2.02066408120059
364.385898376355,-2.10231461517879
361.874981241128,-1.05026661253465
359.381366380463,0.422996666759549
356.904934567523,1.00242845621715
354.445567397043,0.41555994605982
352.003147279668,-1.02855591794509
349.577557436327,-2.41690629576449
347.168681892656,-2.86195342500228
344.776405473446,-2.66356756954046
342.400613797142,-2.46810864710546
340.041193270371,-2.29760920626343
337.698031082509,-1.66665613913785
335.371015200293,-0.184996479299154
333.333333333333,1.70072215255691
333.060034362459,1.97236014860288
330.764978074424,4.06790880190535
328.485736603004,4.85626477224962
326.222200971167,3.28953140730836
323.97426295282,0.44852156085678
321.741815067637,-1.65330813928518
319.524750575921,-2.42276526620837
317.322963473498,-2.04700715021779
315.136348486648,-0.906268385297675
312.964801067075,0.257278637312926
310.808217386907,0.78951160509637
308.666494333727,0.702003724393525
306.539529505653,0.295943237637904
304.42722120643,-0.00278087086307277
302.329468440578,0.448976935209363
300.246170908555,2.07425370725209
298.177229001967,4.1499506039831
296.122543798804,4.73354279791797
294.082017058706,3.45881565191614
292.055551218275,2.04922816918755
290.043049386399,1.23959806815616
288.04441533963,0.496432222999336
286.059553517574,-0.0738132209166151
284.08836901833,0.58345769236205
282.130767593947,2.54776204049908
280.18665564592,3.79727850922545
278.255940220713,2.83383411959331
276.338529005317,0.467947696653614
274.434330322837,-1.71171667714541
272.543253128103,-2.39444949304542
270.665207003324,-0.512455104602036
268.800102153761,4.06728568661406
266.947849403432,9.50055400426998
265.001910968426,12.6076795014864
263.281546564802,11.1150053085131
261.467321180109,5.73241439203118
259.665597293487,-0.462913669315678
257.87628875938,-3.46043489637143
256.099310025846,-2.67270977761519
254.334576130465,-0.184074275128846
252.582002696278,2.52864893404457
250.841505927754,4.72233743437123
250,5.25105132164062
249.113002606779,5.0108897589311
247.396410088681,1.36802058736045
245.691646298279,-2.62494990687507
243.998629725955,-3.16965216282783
242.31727942376,-2.33493688354219
240.647515001542,-1.51490342057714
238.989256623105,-1.08092412605388
237.342425002387,-1.50268804472149
235.706941399673,-2.38363868914738
234.082727617829,-1.79068284472445
232.469705998565,-0.240270322724267
230.867799418717,0.421776909008675
229.276931286565,-0.797473790953016
227.697025538168,-2.6856444065777
226.128006633728,-3.10071606379806
224.569799553977,-1.10521459598099
223.022329796594,2.67389135096058
221.485523372636,6.72544864390737
219.959306803008,7.96646631249219
218.443607114943,3.77899822031082
216.938351838519,-1.44340408256563
215.443469003188,-3.20838139843719
213.958887134342,-1.67771456376461
212.484535249888,1.3373181751695
211.02034285686,3.1106309049484
209.566239948043,2.09334952683573
208.122156998634,-0.14657535419165
206.688024962908,-2.12141832521054
205.263775270925,-2.76201070327495
203.849339825246,-2.35009831627287
202.44465099768,-2.21536365664017
201.04964162605,-2.85649640957548
200,-3.31203190513683
199.664245010979,-3.3978099783299
198.288394912707,-3.42177129144865
196.922025547917,-3.20666295923534
195.565071586595,-3.24611005161595
194.217468148903,-3.37752075424099
192.879150802078,-3.33085017696343
191.550055557353,-3.3386274531784
190.230118866895,-3.28571933876854
188.919277620767,-3.3515106716138
187.617469143912,-3.60013786611291
186.324631193156,-3.35945592078876
185.04070195423,-3.06218736303218
183.765620038817,-2.57079122848084
182.499324481615,-2.08433161302615
181.241754737424,-2.37115784903009
179.992850678248,-2.29591753113511
178.752552590424,-2.20918984507891
177.520801171764,-2.84025842680482
176.297537528721,-2.74028654811589
175.082703173572,-1.88608770418817
173.876240021625,-0.250916483528282
172.678090388436,0.857990557345507
171.488196987054,-0.586402719711809
170.306502925284,-2.23899594833996
169.132951702965,-3.12505331186115
167.967487209265,-2.84090756172692
166.810053720006,-1.74947351485319
166.666666666667,-1.60182954292504
165.660595894991,-0.305080913411994
164.519058775366,1.9828304411977
163.385387780986,3.95675675698165
162.259528707809,0.854731950392751
161.141427725302,-3.13661075315478
160.03103137387,-0.599013412267946
158.928286562298,4.90481867324467
157.833140565212,8.05339401540302
156.745541020559,3.18141836985383
155.665435927106,-3.07378402695745
154.592773641948,-1.71032386205099
153.527502878042,2.97575554253591
152.469572701757,4.33537909014764
151.418932530435,0.669003680547225
150.375532129974,-3.14764856729489
149.339321612425,-1.71823039950139
148.310251433611,-0.569761265024122
147.28827239075,-1.55271154259601
146.273335620113,-3.2023921040725
145.265392594678,-2.12617552193221
144.264395121816,-1.60473790649525
143.270295340983,-1.64860896028308
142.857142857143,-1.86011111348825
142.283045721435,-1.99976163418379
141.302599059953,-1.37571224136307
140.328908478587,-2.40082128350745
139.361927422414,-1.64718931384105
138.401609657313,2.33798157240417
137.447909267754,5.55483191158392
136.500780654601,1.6165337443489
135.560178532937,-3.2597474303683
134.626057929891,-1.03675503696037
133.698374182495,3.69101728179537
132.777082935543,1.57632791748423
131.862140139475,-2.25135808005872
130.953502048267,-3.53064984778249
130.051125217341,-3.4406094973301
129.154966501488,-3.0210368678198
128.264983052806,-2.81413030106593
127.381132318648,-3.31580597161057
126.50337203959,-3.07514362150708
125.631660247412,-1.90722629535027
125,-1.35398096507559
124.765955263087,-1.57930981168236
123.906215694792,-3.37927197910723
123.052400435926,-3.3566231447398
122.204468663149,-2.076144972346
121.362379834424,-1.76887875046468
120.526093687084,-2.90953977326246
119.695570235904,-3.52027225600873
118.87076977119,-3.17019940017012
118.051652856881,-2.78044997234413
117.23818032866,-2.83407617589254
116.430313292088,-3.41195721073903
115.628013120738,-3.65440017073744
114.831241454351,-3.17804629705609
114.039960197003,-2.81576540035528
113.254131515281,-3.04368561282747
112.473717836475,-3.63933144331296
111.698681846782,-2.74093228443312
111.111111111111,-1.18059366466467
110.928986489522,-0.760949911922675
110.164594963366,-0.550470594976228
109.405470720574,-2.93710852955494
108.651577465254,-3.00745814321534
107.902879151618,-1.14143791205098
107.159339982267,-0.631514296886517
106.420924406472,-2.6194750190972
105.68759711848,-2.09101099456835
104.959323055823,-1.19805910900161
104.23606739764,-3.26044425878988
103.517795563018,-2.68675095855353
102.804473209331,0.728340673295908
102.096066230605,-0.735126205181909
101.392540755882,-2.78347830191263
100.693863147603,-1.34697807434803
100,-0.93397134643764
100,-0.933971346437555
99.310918137498,-1.35051590804936
98.6265846131283,-2.54440881397151
97.946966706954,-2.70944884143902
97.2720319245054,-2.47864129757881
