"data...1.","bfp_output.res"
12220.1056599999,22.8071949963005
12235.9666670002,11.2828182453577
12237.9032180002,10.7846820921377
12238.908171,28.3511820638241
12243.0026850002,7.63275856421205
12307.8585649999,9.57628092158939
12334.8146870001,13.0032171556213
12536.1309139999,-8.5110982374681
12537.0906480001,-15.0665184001546
12538.048924,1.21329243138644
12573.0651850002,10.6174361489002
12574.0020829998,6.10023392061521
12575.0051270002,24.7938213750886
12601.0029279999,97.2475851167446
12602.0445829998,55.2599882024242
12651.8701849999,4.26567635832907
12711.7517590001,-31.7093888932241
12712.8089470002,-13.2237624976542
12925.044514,-21.5953197452118
13071.8259140002,-23.517805607562
13303.018044,109.965976689524
13338.8544100001,-93.2612252463323
13340.104572,-62.7443005852583
13368.8945829999,-78.838804893202
13747.010278,-104.635423980098
15111.0354980002,37.6383925546306
15440.1281369999,31.1256311568768
15523.043414,-64.960812079169
15994.8675230001,-160.149926632954
16165.1266089999,69.2755934461966
16585.1541550001,30.0838298277777
16588.0586689999,64.9003714119917
16639.9026270001,-105.249445693637
16909.1497450001,52.5587070276833
17291.1480089999,58.8712076031761
17294.147072,18.9501862285824
17652.1447220002,63.9695882106726
17765.862338,-89.614733120452
18029.1550810002,31.8284533202195
