"data...1.","bfp_output.res"
12220.1056599999,12.5109197880211
12235.9666670002,19.1535078714866
12237.9032180002,41.5394085708247
12238.908171,50.1071004979772
12243.0026850002,23.7291484741116
12307.8585649999,21.7783048363919
12334.8146870001,14.1010082195363
12536.1309139999,-82.4449038402913
12537.0906480001,-79.0354949611293
12538.048924,-71.9500902335146
12573.0651850002,-4.22206073402789
12574.0020829998,-4.6395385202534
12575.0051270002,5.35688685852605
12601.0029279999,136.339387421836
12602.0445829998,78.374175320252
12651.8701849999,59.4057303047416
12711.7517590001,-44.375761461906
12712.8089470002,-14.0009191361788
12925.044514,-63.4997452787331
13071.8259140002,-5.11511341840115
13303.018044,124.848230123411
13338.8544100001,-82.6907383015015
13340.104572,-45.6838006184928
13368.8945829999,-39.4053845911063
13747.010278,-60.5348383149303
15111.0354980002,14.2635949371267
15440.1281369999,-13.0102553413436
15523.043414,-53.00801140035
15994.8675230001,-65.3562009501499
16165.1266089999,20.2619225679681
16585.1541550001,17.9282788234015
16588.0586689999,73.4589041340319
16639.9026270001,-53.6236204353562
16909.1497450001,10.3757665489205
17291.1480089999,22.6996050113609
17294.147072,-7.77461591640584
17652.1447220002,32.4323660616463
17765.862338,-3.29246921776624
18029.1550810002,14.0467533122233
