"data...1.","bfp_output.res"
12220.1056599999,22.2449476942581
12235.9666670002,-40.6316762551337
12237.9032180002,-8.37007798690386
12238.908171,2.0268062126511
12243.0026850002,8.00560030986924
12307.8585649999,23.9654122233919
12334.8146870001,13.3842687731211
12536.1309139999,34.0646414211483
12537.0906480001,36.7188884637064
12538.048924,41.6352890558093
12573.0651850002,26.2917775949505
12574.0020829998,19.5956503028242
12575.0051270002,49.8667703595664
12601.0029279999,46.4408137177201
12602.0445829998,6.52513790574925
12651.8701849999,-36.1703099552432
12711.7517590001,-40.4821855553901
12712.8089470002,16.4514349472677
12925.044514,-48.3704555700873
13071.8259140002,-67.5485019313756
13303.018044,58.2641938330235
13338.8544100001,-77.3456475341636
13340.104572,-57.5038395337528
13368.8945829999,-40.194452170083
13747.010278,-56.5128222820422
15111.0354980002,45.8279899676031
15440.1281369999,55.702481035612
15523.043414,-23.0520743411932
15994.8675230001,-90.2416401982819
16165.1266089999,42.5810375675259
16585.1541550001,2.70611120416635
16588.0586689999,44.6340801705453
16639.9026270001,-70.5143035478044
16909.1497450001,0.19223528415818
17291.1480089999,46.3608705924515
17294.147072,36.2208966601405
17652.1447220002,9.22291673165179
17765.862338,-29.1296133989319
18029.1550810002,-4.26812233222596
