"data...1.","bfp_output.res"
12220.1056599999,10.2294063741729
12235.9666670002,-26.5807592388755
12237.9032180002,-16.0855782886229
12238.908171,-5.90854943396062
12243.0026850002,-63.2814537299791
12307.8585649999,115.582889451945
12334.8146870001,36.0638184246282
12536.1309139999,-15.6131652416971
12537.0906480001,-6.57646731371824
12538.048924,13.7105693068415
12573.0651850002,-14.2452997188893
12574.0020829998,-21.1113858584667
12575.0051270002,-10.0000490003022
12601.0029279999,99.9495768741872
12602.0445829998,70.8846842394451
12651.8701849999,66.3404734954111
12711.7517590001,21.8378576894138
12712.8089470002,45.6441972250868
12925.044514,-10.520381706865
13071.8259140002,-172.708454433104
13303.018044,-36.3719190835809
13338.8544100001,-106.579231793296
13340.104572,-61.542789978872
13368.8945829999,-59.889389091175
13747.010278,-27.837060554024
15111.0354980002,55.6288447193247
15440.1281369999,64.8822907265085
15523.043414,58.442530616303
15994.8675230001,-125.858853759232
16165.1266089999,94.7024343368394
16585.1541550001,70.4417796086882
16588.0586689999,94.5933420310566
16639.9026270001,-7.91211480820948
16909.1497450001,-3.70994286819587
17291.1480089999,32.533975319313
17294.147072,-0.596841791759289
17652.1447220002,81.9029186674888
17765.862338,-129.382282568866
18029.1550810002,-111.523105350312
